text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @EgmontUK: We've got another bunch of hauntingly good #Halloween reads to giveaway, including the wickedly funny new Amelia Fang adventu…",FALSE,0,NA,2019-10-30T12:43:42Z,FALSE,NA,1189523268874784768,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reddevil74mufc3,809,TRUE,FALSE,NA,NA
RT @Traitor_Warrior: I haven’t have a decent nights sleep since “IT”🤡contaminated the Oval Office...the true American Horror Story along w/…,FALSE,0,NA,2019-10-30T12:43:41Z,FALSE,NA,1189523267117297666,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",SethPittman16,24,TRUE,FALSE,NA,NA
"RT @VAV_official: [VLIVE] Getting Ready for Halloween Party🎃

📢 https://t.co/m1Mzkt3oJq

#VAV #브이에이브이 #Halloween #할로윈
#Cookie #쿠키 #Hallowee…",FALSE,0,NA,2019-10-30T12:43:41Z,FALSE,NA,1189523266035208192,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mcprisoner,126,TRUE,FALSE,NA,NA
"Love these, so much awesome!!! ❤️🎃
#HalloweenCostumes #Halloween https://t.co/jXDj9wBS1z",FALSE,2,NA,2019-10-30T12:43:40Z,FALSE,NA,1189523263338307584,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",thefourmonkeys,0,FALSE,FALSE,NA,NA
"RT @rin7914: #Halloween
がおー🐺 https://t.co/xAJrlksjni",FALSE,0,NA,2019-10-30T12:43:40Z,FALSE,NA,1189523261974970369,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amuko267,2121,TRUE,FALSE,NA,NA
"RT @1woo17: ""Fear"" Wonwoo Halloween ver.

#seventeen 
#Halloween 
@pledis_17 https://t.co/orh5ROCZJ2",FALSE,0,NA,2019-10-30T12:43:40Z,FALSE,NA,1189523261446451201,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tundag_mary,656,TRUE,FALSE,NA,NA
"RT @Venus_plc: It's #Halloween #Competition Time 
we are giving away a Bottle of 
💀CRYSTAL HEAD VODKA 💀 
Simply ‘Retweet’ this post and fol…",FALSE,0,NA,2019-10-30T12:43:40Z,FALSE,NA,1189523260435845121,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",AngelaOakley4,597,TRUE,FALSE,NA,NA
ARE YOU WEARING WEREWOLF EARS? https://t.co/tCTVn1aJJl #Halloween #Halloween2019 #HalloweenMovie #halloweencostume… https://t.co/hECvJJmAae,FALSE,0,NA,2019-10-30T12:43:40Z,TRUE,NA,1189523260054085632,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PaulCurtis1956,0,FALSE,FALSE,NA,NA
RT @GOGcom: We've prepared a fun little game for our newsletter subscribers to celebrate #Halloween – are you able to spot all game referen…,FALSE,0,NA,2019-10-30T12:43:40Z,FALSE,NA,1189523259907334146,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HotceT,6,TRUE,FALSE,NA,NA
"RT @_sangsan: 핫한 탐라에 하루일찍 할로윈 뿌리기🧛
#โชฮัน #Happy_Halloween #Halloween #련승 https://t.co/7yG2IdqtZy",FALSE,0,NA,2019-10-30T12:43:39Z,FALSE,NA,1189523258942509056,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",silky_chx,29,TRUE,FALSE,NA,NA
@BadKingOficial @Ceocoins_ #Pumpkins  #Halloween  #JackOLanterns  Pumpkins  https://t.co/LULEU0Nud3,FALSE,15,BadKingOficial,2019-10-30T12:43:39Z,FALSE,1189521068052144129,1189523258204459008,1080049144172068864,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Guilloryfamily5,0,FALSE,FALSE,NA,NA
"RT @neririh: 🎃🕸𝔱𝔯𝔦𝔠𝔨 𝔬𝔯 𝔱𝔯𝔢𝔞𝔱🦇👻
#Halloween https://t.co/CyWB3OfJZV",FALSE,0,NA,2019-10-30T12:43:39Z,FALSE,NA,1189523257440927744,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KkuKku_lu_v,163,TRUE,FALSE,NA,NA
"RT @Wangpenmeiy: เปิดตัวคณะตล๊กกกกก 😂😂
#Halloween #GOT7 https://t.co/Bk1v0LGw8G",FALSE,0,NA,2019-10-30T12:43:38Z,FALSE,NA,1189523255125671937,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",310397_KJH,173,TRUE,FALSE,NA,NA
"CONSIGUE EL REGALO tras la derrota del REY de la TORMENTA en FORTNITE EVENTO HALLOWEEN!! 😱
https://t.co/ya1DoZ6e0a… https://t.co/RNXHUyOreY",FALSE,1,NA,2019-10-30T12:43:38Z,TRUE,NA,1189523254710558720,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AHdgame,0,FALSE,FALSE,NA,NA
We've got 13 tips to ensure you and your trick or treaters stay safe this #Halloween and enjoy all the festivities!… https://t.co/KZUv3VQ6cD,FALSE,0,NA,2019-10-30T12:43:38Z,TRUE,NA,1189523253854736389,NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>",dayiii_x3,0,FALSE,FALSE,NA,NA
"RT @Juliet_theSiren: ""You know, you could stay forever, If you want to. There's one tiny thing we have to do first....""⠀
Other mother: @Jul…",FALSE,0,NA,2019-10-30T12:43:38Z,FALSE,NA,1189523252982550528,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ConKdeCosplay,20,TRUE,FALSE,NA,NA
"RT @thismademecool: I've never understood dressing ""sexy"" for #Halloween because I always thought you were supposed to dress as something y…",FALSE,0,NA,2019-10-30T12:43:38Z,FALSE,NA,1189523251657084929,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alwayspencil,1,TRUE,FALSE,NA,NA
El colegio de al lado está de fiesta de #Halloween y tienen el musicote a toda pastilla. Estoy a un tris de comprar… https://t.co/86o1XeTjkN,FALSE,0,NA,2019-10-30T12:43:37Z,TRUE,NA,1189523250524688386,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PotisViajeros,0,FALSE,FALSE,NA,NA
"RT @yuuna_3C: かぼちゃになった : 持田優奈

#lineblog #青春高校3年C組 #ハロウィン #Halloween https://t.co/D2yIt9XTG3",FALSE,0,NA,2019-10-30T12:43:37Z,FALSE,NA,1189523249488519169,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yokosesuEXmi012,7,TRUE,FALSE,NA,NA
What is the best European place to celebrate #Halloween? #halloween2019,FALSE,0,NA,2019-10-30T12:43:37Z,FALSE,NA,1189523248037486592,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",EuGlean,0,FALSE,FALSE,NA,NA
"RT @Park_Jihoon_twt: [#박지훈]

투투🐰의 Halloween ASMR이 내일 오후 6시에 진행됩니다👏🏻👏🏻
할로윈 저녁엔 지훈이와 함께해요😀

✔️ https://t.co/nSNvyPPUdH

#박지훈 #지훈 #ParkJihoon…",FALSE,0,NA,2019-10-30T12:43:37Z,FALSE,NA,1189523247244570624,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",koneenim,4914,TRUE,FALSE,NA,NA
"RT @HoldHQ: WIN $1,000 in Bitcoin!💰

Our #Halloween #FuriousWednesday is here to treat you with another $1,000! 👻🍬

Follow us, RT this post…",FALSE,0,NA,2019-10-30T12:43:36Z,FALSE,NA,1189523243419324416,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",UDskamBTC,196,TRUE,FALSE,NA,NA
"RT @voicestars_PR: ✨#Disney #声の王子様 ✨
 最新作キャスト陣から
 🎃#Halloween スペシャルカードが到着🎃

#高野洸 さんがもし
#ディズニー キャラクターに仮装するなら…!?🎶

🍬👑声の王子様👑CD発売中🍬
　https://t.…",FALSE,0,NA,2019-10-30T12:43:35Z,FALSE,NA,1189523242106511360,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RinngoRinngo12,726,TRUE,FALSE,NA,NA
RT @minibambam97: เจ้าพวกก้อน 7  #Halloween #GOT7 @GOT7Official https://t.co/chpvzltFBc,FALSE,0,NA,2019-10-30T12:43:35Z,FALSE,NA,1189523240550457344,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jaebeom_loveyou,1416,TRUE,FALSE,NA,NA
"RT @pppunmile: AU :  Arabian Night
ตีม #Halloween  ของ #ดอกไม้ของพีท 

พีทเป็นองค์รัชทายาทส่วนฮานะเป็นทาสจากต่างเมืองที่ถูกจับตัวมาเป็นนาย…",FALSE,0,NA,2019-10-30T12:43:35Z,FALSE,NA,1189523239946469376,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sorsci2B,268,TRUE,FALSE,NA,NA
"RT @rin7914: #Halloween
がおー🐺 https://t.co/xAJrlksjni",FALSE,0,NA,2019-10-30T12:43:35Z,FALSE,NA,1189523239107612672,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pso2yuri,2121,TRUE,FALSE,NA,NA
RT @thepoeticzombie: There’s still time to enter...if you dare 😈#Halloween #win #horror #5words #scaringiscaring #RT #MondayMotivation #boo…,FALSE,0,NA,2019-10-30T12:43:35Z,FALSE,NA,1189523238759686145,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",thepoeticzombie,3,TRUE,FALSE,NA,NA
RT @9GAG: #Halloween costume done right https://t.co/z6zworQBcq,FALSE,0,NA,2019-10-30T12:43:34Z,FALSE,NA,1189523237748609029,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NatashaRokei,8873,TRUE,FALSE,NA,NA
"RT @HaithsBirdFood: Would anyone like to #win this cat scarer, berry pellets &amp; berry suet logs? Enter our spooky #Halloween #competition to…",FALSE,0,NA,2019-10-30T12:43:34Z,FALSE,NA,1189523234699563008,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Sophy_Dan,449,TRUE,FALSE,NA,NA
"RT @kunchevsky: Ghostly Cat 👻
⠀
Happy #Halloween2019 to everyone! Don't be scared, this cute cat doesn't bite! 😽

I've made this animation…",FALSE,0,NA,2019-10-30T12:43:34Z,FALSE,NA,1189523234556760064,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",lazysnowdark,3785,TRUE,FALSE,NA,NA
"RT @manojrjl: A visit to great American writer Washington Irving’s Sunnyside (place of residence) near Tarrytown, NY amid the celebration o…",FALSE,0,NA,2019-10-30T12:43:33Z,FALSE,NA,1189523233458049026,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",irvingsociety1,1,TRUE,FALSE,NA,NA
RT @OrkneyLibrary: It's the day before #Halloween in #Orkney and #BookyMcBookface is away on the frightful ferry to the terrifying islands…,FALSE,0,NA,2019-10-30T12:43:33Z,FALSE,NA,1189523232740786176,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",me_worlds,21,TRUE,FALSE,NA,NA
"RT @VincenzoNova: Halloween's almost here, so heres all my Spooky Pokemon (as of 2019) in one place! Also you can see the drawing process f…",FALSE,0,NA,2019-10-30T12:43:33Z,FALSE,NA,1189523230224211969,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LauraAshthief,1514,TRUE,FALSE,NA,NA
"RT @ThayHg11: #MeuTalismã ❤
#FestadasCrianças 🤴🏻
#Halloween
#MeuVampiro🦇 https://t.co/asbzPNc1pU",FALSE,0,NA,2019-10-30T12:43:32Z,FALSE,NA,1189523227867058179,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",crf_jhennii,1,TRUE,FALSE,NA,NA
Last Friday #frightnights #Halloween at @AstonHallMuseum. Scaring people turned out to be much fun! To be honest I… https://t.co/6bqRz2yUaV,FALSE,3,NA,2019-10-30T12:43:32Z,TRUE,NA,1189523226902310913,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ARtransl8,2,FALSE,FALSE,NA,NA
"#EXO #ibon列印 #halloween 

明天就是萬聖節🎃在這裡準備了ibon列印的活動💕希望大家渡過一個有趣的萬聖節💕

🐧已經預設好規格，請大家選擇4X6明信片紙
🐧列印期限：11/02 P.M.8:20
🐧QR C… https://t.co/UJqE0FlMoT",FALSE,1,NA,2019-10-30T12:43:32Z,TRUE,NA,1189523226616971264,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dodocandy2,0,FALSE,FALSE,NA,NA
"さあ、今日は何処を彷徨おう

#PokemonGO #ポケモンGO
#GOsnapshot #Halloween
#ゲームウィズARコンテスト
#サマヨール #Dusclops https://t.co/C1E2sb1Nxq",FALSE,4,NA,2019-10-30T12:43:32Z,FALSE,NA,1189523226138828800,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kotobuki_pokeGO,0,FALSE,FALSE,NA,NA
RT @9GAG: #Halloween costume done right https://t.co/z6zworQBcq,FALSE,0,NA,2019-10-30T12:43:31Z,FALSE,NA,1189523225065082880,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SomChai_JR,8873,TRUE,FALSE,NA,NA
"Today some of the children had fun making Halloween jelly. We cut, measured, stirred and discussed hot and cold!… https://t.co/V6VVLUndTm",FALSE,0,NA,2019-10-30T12:43:31Z,TRUE,NA,1189523224440295424,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",BathgateNs,0,FALSE,FALSE,NA,NA
"RT @escapeworkforce: Have An Awesome Night 🌛
Here is some awesome Lady from Devil May Cry Artwork to keep you company this spooky night 🎃
F…",FALSE,0,NA,2019-10-30T12:43:31Z,FALSE,NA,1189523224306028544,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",djhero35,72,TRUE,FALSE,NA,NA
"Rejuvenate yourself with body massage by senior female therapists at the comfort of your time and day.

For more in… https://t.co/pCs2dEdIl1",FALSE,0,NA,2019-10-30T12:43:31Z,TRUE,NA,1189523224075177984,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RubyRose_Studio,0,FALSE,FALSE,NA,NA
"レッパン丼といより、レッパン鍋？

#浜松市動物園
#レッサーパンダ
#lesserpanda
#redpanda
#子熊猫
#ハロウィン  
#Halloween https://t.co/LOSAEg6TAL",FALSE,6,NA,2019-10-30T12:43:31Z,FALSE,NA,1189523223844515841,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1981kt,2,FALSE,FALSE,NA,NA
"RT @alejandro_dsv: The Blair Witch Project, Dir. Daniel Myrick, Eduardo Sánchez, 1999. Fenómeno mediático de la era pre social media, tambi…",FALSE,0,NA,2019-10-30T12:43:30Z,FALSE,NA,1189523221248380929,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pasta1936,2,TRUE,FALSE,NA,NA
RT @minibambam97: เจ้าพวกก้อน 7  #Halloween #GOT7 @GOT7Official https://t.co/chpvzltFBc,FALSE,0,NA,2019-10-30T12:43:30Z,FALSE,NA,1189523221218918401,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GAgaYA19,1416,TRUE,FALSE,NA,NA
RT @HalloweenCounts: 1 Day Until #Halloween 🎃,FALSE,0,NA,2019-10-30T12:43:30Z,FALSE,NA,1189523221202292738,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pumpkinxqueen13,967,TRUE,FALSE,NA,NA
RT @HalloweenCounts: 1 Day Until #Halloween 🎃,FALSE,0,NA,2019-10-30T12:43:30Z,FALSE,NA,1189523220975751168,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RegAndy76,967,TRUE,FALSE,NA,NA
RT @leaksbydaylight: P.S.: I remind you that today should be out the '#Halloween Collection' with ''#Laurie's Wolf in Sheep's Clothing'' an…,FALSE,0,NA,2019-10-30T12:43:30Z,FALSE,NA,1189523220380160000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SvenHesse2001,17,TRUE,FALSE,NA,NA
"Day 30 ""Warts &amp; Crafts"" @Drawlloween #Drawlloween #Drawlloween2019 #wartsandcrafts #warts #crafts #frogandtoad… https://t.co/NYWyNAD7Q9",FALSE,1,NA,2019-10-30T12:43:30Z,TRUE,NA,1189523219910397959,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",robottakeover,0,FALSE,FALSE,NA,NA
"RT @hazuki_non5: 1日早いhappy Halloween!
バンパイア坊ちゃんたち
#Halloween https://t.co/Vyl4n6tTXG",FALSE,0,NA,2019-10-30T12:43:30Z,FALSE,NA,1189523218660413441,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cielgage,107,TRUE,FALSE,NA,NA
RT @byMorganWright: Everybody look😍!! One of my recent book cover animations!! This was so incredible to design!! Thank you @mbaznoe for th…,FALSE,0,NA,2019-10-30T12:43:29Z,FALSE,NA,1189523216630456323,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",wordz_write,9,TRUE,FALSE,NA,NA
RT @Bosslogic: I can't believe I fly out a day before #Halloween I legit fly on the 30th and land on the 1st https://t.co/VgIksZdFqz,FALSE,0,NA,2019-10-30T12:43:29Z,FALSE,NA,1189523216169078784,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",XanatSubias69,17,TRUE,FALSE,NA,NA
Tomorrow is #Halloween and we can't wait for all the #Candy! https://t.co/9UBBtlrVYe,FALSE,0,NA,2019-10-30T12:43:29Z,FALSE,NA,1189523215435161600,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",candypam,0,FALSE,FALSE,NA,NA
"RT @neririh: 🎃🕸𝔱𝔯𝔦𝔠𝔨 𝔬𝔯 𝔱𝔯𝔢𝔞𝔱🦇👻
#Halloween https://t.co/CyWB3OfJZV",FALSE,0,NA,2019-10-30T12:43:29Z,FALSE,NA,1189523215330070528,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aelhyung,163,TRUE,FALSE,NA,NA
"RT @weatherchannel: #Rain and #storms may impact #Halloween plans in the East, while #snow will fall in parts of the Midwest:  https://t.co…",FALSE,0,NA,2019-10-30T12:43:28Z,FALSE,NA,1189523213132410886,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Witty_Zahin,22,TRUE,FALSE,NA,NA
"RT @NightGhostHunt: Announcing our Halloween alpha test 🎃👻

Alpha starts next Wednesday, October 30th and will run a few days.

Want to get…",FALSE,0,NA,2019-10-30T12:43:28Z,FALSE,NA,1189523211026722816,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",stream_demons,36,TRUE,FALSE,NA,NA
RT @Pe_chkaa: 明日はハロウィンということで初代御三家再掲🎃このデザインほんと皆かわいくてすき！ポケモンgoでもイベントありがとう全員欲しくて沢山歩きました　#Halloween #ポケモンgo #Pokemon https://t.co/DXh8kGrHUo,FALSE,0,NA,2019-10-30T12:43:28Z,FALSE,NA,1189523210519244800,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Akaya_ZERO_ROCK,16,TRUE,FALSE,NA,NA
"RT @VincenzoNova: Halloween's almost here, so heres all my Spooky Pokemon (as of 2019) in one place! Also you can see the drawing process f…",FALSE,0,NA,2019-10-30T12:43:28Z,FALSE,NA,1189523210074820608,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BruceMurillo,1514,TRUE,FALSE,NA,NA
We've got 13 tips to ensure you and your trick or treaters stay safe this #Halloween and enjoy all the festivities!… https://t.co/RgQIq8SKAp,FALSE,0,NA,2019-10-30T12:43:28Z,TRUE,NA,1189523209915224065,NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">Dynamic Signal</a>",dayiii_x3,0,FALSE,FALSE,NA,NA
RT @minibambam97: เจ้าพวกก้อน 7  #Halloween #GOT7 @GOT7Official https://t.co/chpvzltFBc,FALSE,0,NA,2019-10-30T12:43:27Z,FALSE,NA,1189523206639517696,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",00am_b,1416,TRUE,FALSE,NA,NA
"RT @holiday_moons: It's National Candy Corn Day - one day before Halloween! Some people love this candy, and some hate it. We enjoy it when…",FALSE,0,NA,2019-10-30T12:43:27Z,FALSE,NA,1189523206417330176,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FridayXXIII,103,TRUE,FALSE,NA,NA
"Today K1 and K2 celebrated their spooky Halloween 🧟‍♂👻🎃
.
.
.
.
.
#lleoxiiischool #spooky #halloween… https://t.co/vJ0kOfz7sI",FALSE,0,NA,2019-10-30T12:43:24Z,TRUE,NA,1189523195042373632,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",lleoxiii,0,FALSE,FALSE,NA,NA
Trying to hit #keto hard but tomorrow will be tuff cause it's #Halloween https://t.co/A8UXRsdtdi,FALSE,1,NA,2019-10-30T12:43:24Z,FALSE,NA,1189523194711068672,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jesvela,0,FALSE,FALSE,NA,NA
